,0,1,2,,,0,1,2
SAMHD1,0,1,0,,,,,
SAMM50,0,1,0,,,,,
SAP18,0,1,0,,,,,
SAP30BP,0,1,0,,,,,
SAR1B,0,1,0,,,,,
SARNP,0,1,0,,,,,
SARS2,0,1,0,,,,,
SART1,0,1,0,,,,,
SART3,0,1,0,,,,,
SAT2,0,1,0,,,,,
SATB1,0,1,0,,,,,
SBDS,0,1,0,,,,,
SBF2,0,1,0,,,,,
SBNO1,0,1,0,,,,,
SBSPON,0,1,0,,,,,
SCAF11,0,1,0,,,,,
SCAMP3,0,1,0,,,,,
SCAMP4,0,1,0,,,,,
SCAP,0,1,0,,,,,
SCARA3,0,1,0,,,,,
SCARA5,0,1,0,,,,,
SCARB1,0,1,0,,,,,
SCG3,0,1,0,,,,,
SCGB1A1,0,1,0,,,,,
SCGB1C1,0,1,0,,,,,
SCGB1D2,0,1,0,,,,,
SCGB2B2,0,1,0,,,,,
SCGB3A1,0,1,0,,,,,
SCGN,0,1,0,,,,,
SCIMP,0,1,0,,,,,
SCN11A,0,1,0,,,,,
SCN2B,0,1,0,,,,,
SCN3A,0,1,0,,,,,
SCN4A,0,1,0,,,,,
SCN7A,0,1,0,,,,,
SCO1,0,1,0,,,,,
SCOC,0,1,0,,,,,
SCP2,0,1,0,,,,,
SCRN2,0,1,0,,,,,
SCRT2,0,1,0,,,,,
SCT,0,1,0,,,,,
SCUBE2,0,1,0,,,,,
SCX,0,1,0,,,,,
SDC1,0,1,0,,,,,
SDCBP,0,1,0,,,,,
SDCCAG8,0,1,0,,,,,
SDE2,0,1,0,,,,,
SDF2,0,1,0,,,,,
SDHA,0,1,0,,,,,
SDHAF1,0,1,0,,,,,
SDHAF2,0,1,0,,,,,
SDK1,0,1,0,,,,,
SDR16C5,0,1,0,,,,,
SDR39U1,0,1,0,,,,,
SDR42E1,0,1,0,,,,,
SEC11A,0,1,0,,,,,
SEC11C,0,1,0,,,,,
SEC14L2,0,1,0,,,,,
SEC14L6,0,1,0,,,,,
SEC22C,0,1,0,,,,,
SEC23A,0,1,0,,,,,
SEC23IP,0,1,0,,,,,
SEC24A,0,1,0,,,,,
SEC31B,0,1,0,,,,,
SEC61B,0,1,0,,,,,
SEC62,0,1,0,,,,,
SECISBP2L,0,1,0,,,,,
SEH1L,0,1,0,,,,,
SEL1L,0,1,0,,,,,
SEL1L3,0,1,0,,,,,
SELENBP1,0,1,0,,,,,
SELENOK,0,1,0,,,,,
SELPLG,0,1,0,,,,,
SEMA3A,0,1,0,,,,,
SEMA3C,0,1,0,,,,,
SEMA3F,0,1,0,,,,,
SEMA4B,0,1,0,,,,,
SEMA4C,0,1,0,,,,,
SEMA4F,0,1,0,,,,,
SEMA4G,0,1,0,,,,,
SEMA6C,0,1,0,,,,,
SEMA7A,0,1,0,,,,,
SENP1,0,1,0,,,,,
SENP6,0,1,0,,,,,
SENP8,0,1,0,,,,,
SEPHS1,0,1,0,,,,,
SEPHS2,0,1,0,,,,,
12-Sep,0,1,0,,,,,
14-Sep,0,1,0,,,,,
4-Sep,0,1,0,,,,,
SERF2,0,1,0,,,,,
SERGEF,0,1,0,,,,,
SERINC3,0,1,0,,,,,
SERP1,0,1,0,,,,,
SERPINA12,0,1,0,,,,,
SERPINA4,0,1,0,,,,,
SERPINA5,0,1,0,,,,,
SERPINB2,0,1,0,,,,,
SERPINB4,0,1,0,,,,,
SERPINB6,0,1,0,,,,,
SERPINC1,0,1,0,,,,,
SERPINE3,0,1,0,,,,,
SERPINF1,0,1,0,,,,,
SERPINH1,0,1,0,,,,,
SERPINI1,0,1,0,,,,,
SERTAD1,0,1,0,,,,,
SERTM1,0,1,0,,,,,
SETD1A,0,1,0,,,,,
SETD3,0,1,0,,,,,
SETDB1,0,1,0,,,,,
SETX,0,1,0,,,,,
SEZ6L2,0,1,0,,,,,
SF3A1,0,1,0,,,,,
SF3A2,0,1,0,,,,,
SF3B5,0,1,0,,,,,
SFI1,0,1,0,,,,,
SFMBT2,0,1,0,,,,,
SFRP1,0,1,0,,,,,
SFRP4,0,1,0,,,,,
SFT2D1,0,1,0,,,,,
SFTA2,0,1,0,,,,,
SFTPB,0,1,0,,,,,
SFTPC,0,1,0,,,,,
SFXN3,0,1,0,,,,,
SGCB,0,1,0,,,,,
SGCG,0,1,0,,,,,
SGMS2,0,1,0,,,,,
SGTA,0,1,0,,,,,
SH2D1B,0,1,0,,,,,
SH2D2A,0,1,0,,,,,
SH2D6,0,1,0,,,,,
SH3BGRL3,0,1,0,,,,,
SH3BP1,0,1,0,,,,,
SH3D21,0,1,0,,,,,
SH3GLB2,0,1,0,,,,,
SH3PXD2B,0,1,0,,,,,
SH3TC2,0,1,0,,,,,
SHB,0,1,0,,,,,
SHCBP1,0,1,0,,,,,
SHCBP1L,0,1,0,,,,,
SHD,0,1,0,,,,,
SHH,0,1,0,,,,,
SHISA5,0,1,0,,,,,
SHISA7,0,1,0,,,,,
SHISA9,0,1,0,,,,,
SHMT2,0,1,0,,,,,
SHOC2,0,1,0,,,,,
SHPRH,0,1,0,,,,,
SHQ1,0,1,0,,,,,
SI,0,1,0,,,,,
SIAH3,0,1,0,,,,,
SIDT2,0,1,0,,,,,
SIGLEC11,0,1,0,,,,,
SIGLEC6,0,1,0,,,,,
SIGLEC9,0,1,0,,,,,
SIGLECL1,0,1,0,,,,,
SIK1,0,1,0,,,,,
SIK2,0,1,0,,,,,
SIMC1,0,1,0,,,,,
SIRPB1,0,1,0,,,,,
SIRPB2,0,1,0,,,,,
SIRPD,0,1,0,,,,,
SIRPG,0,1,0,,,,,
SIT1,0,1,0,,,,,
SIX1,0,1,0,,,,,
SIX5,0,1,0,,,,,
SKIV2L2,0,1,0,,,,,
SKOR1,0,1,0,,,,,
SKOR2,0,1,0,,,,,
SKP2,0,1,0,,,,,
SLA2,0,1,0,,,,,
SLAIN1,0,1,0,,,,,
SLAIN2,0,1,0,,,,,
SLAMF9,0,1,0,,,,,
SLC10A1,0,1,0,,,,,
SLC11A2,0,1,0,,,,,
SLC12A2,0,1,0,,,,,
SLC12A4,0,1,0,,,,,
SLC12A5,0,1,0,,,,,
SLC12A7,0,1,0,,,,,
SLC12A8,0,1,0,,,,,
SLC12A9,0,1,0,,,,,
SLC13A1,0,1,0,,,,,
SLC13A5,0,1,0,,,,,
SLC15A3,0,1,0,,,,,
SLC16A12,0,1,0,,,,,
SLC16A13,0,1,0,,,,,
SLC16A3,0,1,0,,,,,
SLC17A2,0,1,0,,,,,
SLC17A3,0,1,0,,,,,
SLC17A4,0,1,0,,,,,
SLC17A5,0,1,0,,,,,
SLC17A6,0,1,0,,,,,
SLC19A1,0,1,0,,,,,
SLC1A1,0,1,0,,,,,
SLC1A3,0,1,0,,,,,
SLC1A5,0,1,0,,,,,
SLC22A12,0,1,0,,,,,
SLC22A14,0,1,0,,,,,
SLC22A2,0,1,0,,,,,
SLC22A23,0,1,0,,,,,
SLC22A3,0,1,0,,,,,
SLC22A6,0,1,0,,,,,
SLC24A3,0,1,0,,,,,
SLC25A10,0,1,0,,,,,
SLC25A12,0,1,0,,,,,
SLC25A16,0,1,0,,,,,
SLC25A19,0,1,0,,,,,
SLC25A21,0,1,0,,,,,
SLC25A35,0,1,0,,,,,
SLC25A44,0,1,0,,,,,
SLC25A45,0,1,0,,,,,
SLC25A46,0,1,0,,,,,
SLC26A1,0,1,0,,,,,
SLC27A5,0,1,0,,,,,
SLC28A2,0,1,0,,,,,
SLC29A2,0,1,0,,,,,
SLC29A3,0,1,0,,,,,
SLC29A4,0,1,0,,,,,
SLC2A13,0,1,0,,,,,
SLC2A2,0,1,0,,,,,
SLC2A5,0,1,0,,,,,
SLC30A5,0,1,0,,,,,
SLC30A8,0,1,0,,,,,
SLC35A4,0,1,0,,,,,
SLC35A5,0,1,0,,,,,
SLC35B4,0,1,0,,,,,
SLC35C1,0,1,0,,,,,
SLC35E3,0,1,0,,,,,
SLC35E4,0,1,0,,,,,
SLC35F1,0,1,0,,,,,
SLC35F2,0,1,0,,,,,
SLC35F5,0,1,0,,,,,
SLC35G3,0,1,0,,,,,
SLC35G5,0,1,0,,,,,
SLC35G6,0,1,0,,,,,
SLC36A4,0,1,0,,,,,
SLC37A3,0,1,0,,,,,
SLC38A1,0,1,0,,,,,
SLC38A4,0,1,0,,,,,
SLC38A7,0,1,0,,,,,
SLC39A13,0,1,0,,,,,
SLC39A14,0,1,0,,,,,
SLC39A4,0,1,0,,,,,
SLC39A8,0,1,0,,,,,
SLC40A1,0,1,0,,,,,
SLC41A1,0,1,0,,,,,
SLC43A1,0,1,0,,,,,
SLC43A2,0,1,0,,,,,
SLC44A2,0,1,0,,,,,
SLC44A4,0,1,0,,,,,
SLC46A3,0,1,0,,,,,
SLC47A1,0,1,0,,,,,
SLC4A10,0,1,0,,,,,
SLC4A11,0,1,0,,,,,
SLC4A9,0,1,0,,,,,
SLC52A1,0,1,0,,,,,
SLC52A3,0,1,0,,,,,
SLC5A1,0,1,0,,,,,
SLC5A11,0,1,0,,,,,
SLC5A3,0,1,0,,,,,
SLC5A5,0,1,0,,,,,
SLC5A9,0,1,0,,,,,
SLC6A11,0,1,0,,,,,
SLC6A13,0,1,0,,,,,
SLC6A17,0,1,0,,,,,
SLC6A19,0,1,0,,,,,
SLC6A2,0,1,0,,,,,
SLC6A6,0,1,0,,,,,
SLC6A9,0,1,0,,,,,
SLC7A1,0,1,0,,,,,
SLC7A14,0,1,0,,,,,
SLC7A4,0,1,0,,,,,
SLC7A7,0,1,0,,,,,
SLC7A9,0,1,0,,,,,
SLC8A2,0,1,0,,,,,
SLC8B1,0,1,0,,,,,
SLC9A3R2,0,1,0,,,,,
SLC9A4,0,1,0,,,,,
SLC9A9,0,1,0,,,,,
SLCO1A2,0,1,0,,,,,
SLCO1B1,0,1,0,,,,,
SLCO1B7,0,1,0,,,,,
SLCO3A1,0,1,0,,,,,
SLCO5A1,0,1,0,,,,,
SLIRP,0,1,0,,,,,
SLIT1,0,1,0,,,,,
SLIT3,0,1,0,,,,,
PRELID3B,0,1,0,,,,,
SMAGP,0,1,0,,,,,
SMC1B,0,1,0,,,,,
SMC2,0,1,0,,,,,
SMC3,0,1,0,,,,,
SMCR8,0,1,0,,,,,
SMDT1,0,1,0,,,,,
PPP4R3A,0,1,0,,,,,
SMG1,0,1,0,,,,,
SMG7,0,1,0,,,,,
SMG8,0,1,0,,,,,
SMIM13,0,1,0,,,,,
SMIM15,0,1,0,,,,,
SMIM18,0,1,0,,,,,
SMIM19,0,1,0,,,,,
SMIM20,0,1,0,,,,,
SMIM3,0,1,0,,,,,
SMIM5,0,1,0,,,,,
SMIM6,0,1,0,,,,,
SMIM7,0,1,0,,,,,
SMKR1,0,1,0,,,,,
SMLR1,0,1,0,,,,,
SMN2,0,1,0,,,,,
SMNDC1,0,1,0,,,,,
SMOX,0,1,0,,,,,
SMPD3,0,1,0,,,,,
SMPD4,0,1,0,,,,,
SMR3A,0,1,0,,,,,
SMTNL2,0,1,0,,,,,
SMURF2,0,1,0,,,,,
SNAI1,0,1,0,,,,,
SNAP91,0,1,0,,,,,
SNAPC1,0,1,0,,,,,
SNAPC3,0,1,0,,,,,
SNCAIP,0,1,0,,,,,
SNED1,0,1,0,,,,,
SNRNP200,0,1,0,,,,,
SNRNP27,0,1,0,,,,,
SNRNP35,0,1,0,,,,,
SNRNP40,0,1,0,,,,,
SNRNP70,0,1,0,,,,,
SNRPD1,0,1,0,,,,,
SNRPD2,0,1,0,,,,,
SNTG2,0,1,0,,,,,
SNTN,0,1,0,,,,,
SNURF,0,1,0,,,,,
SNW1,0,1,0,,,,,
SNX1,0,1,0,,,,,
SNX13,0,1,0,,,,,
SNX17,0,1,0,,,,,
SNX18,0,1,0,,,,,
SNX19,0,1,0,,,,,
SNX2,0,1,0,,,,,
SNX22,0,1,0,,,,,
SNX29,0,1,0,,,,,
SNX32,0,1,0,,,,,
SNX6,0,1,0,,,,,
SNX7,0,1,0,,,,,
SNX8,0,1,0,,,,,
SOCS3,0,1,0,,,,,
SOCS4,0,1,0,,,,,
SOCS5,0,1,0,,,,,
SOCS6,0,1,0,,,,,
SOCS7,0,1,0,,,,,
SOGA1,0,1,0,,,,,
SORBS3,0,1,0,,,,,
SORCS2,0,1,0,,,,,
SOS1,0,1,0,,,,,
SOWAHC,0,1,0,,,,,
SOX13,0,1,0,,,,,
SOX14,0,1,0,,,,,
SOX17,0,1,0,,,,,
SOX4,0,1,0,,,,,
SOX7,0,1,0,,,,,
SOX8,0,1,0,,,,,
SOX9,0,1,0,,,,,
SP100,0,1,0,,,,,
SP110,0,1,0,,,,,
SP140,0,1,0,,,,,
SP2,0,1,0,,,,,
SP5,0,1,0,,,,,
SP8,0,1,0,,,,,
SP9,0,1,0,,,,,
SPACA4,0,1,0,,,,,
SPAG1,0,1,0,,,,,
SPAG11B,0,1,0,,,,,
SPAG6,0,1,0,,,,,
SPAM1,0,1,0,,,,,
SPARCL1,0,1,0,,,,,
SPATA12,0,1,0,,,,,
SPATA16,0,1,0,,,,,
SPATA3,0,1,0,,,,,
SPATA31A1,0,1,0,,,,,
SPATA31A3,0,1,0,,,,,
SPATA31A6,0,1,0,,,,,
SPATA31A7,0,1,0,,,,,
SPATA4,0,1,0,,,,,
SPATA5,0,1,0,,,,,
SPATA5L1,0,1,0,,,,,
SPATA7,0,1,0,,,,,
SPATA8,0,1,0,,,,,
SPATA9,0,1,0,,,,,
SPATC1L,0,1,0,,,,,
SPC24,0,1,0,,,,,
SPDYC,0,1,0,,,,,
SPDYE2,0,1,0,,,,,
SPDYE4,0,1,0,,,,,
SPECC1,0,1,0,,,,,
SPECC1L,0,1,0,,,,,
SPEF1,0,1,0,,,,,
SPEG,0,1,0,,,,,
SPEM1,0,1,0,,,,,
SPEN,0,1,0,,,,,
SPERT,0,1,0,,,,,
SPG21,0,1,0,,,,,
SPG7,0,1,0,,,,,
SPHKAP,0,1,0,,,,,
SPI1,0,1,0,,,,,
SPIB,0,1,0,,,,,
SPIDR,0,1,0,,,,,
SPINK5,0,1,0,,,,,
SPINK8,0,1,0,,,,,
SPIRE2,0,1,0,,,,,
SPN,0,1,0,,,,,
SPNS1,0,1,0,,,,,
SPON2,0,1,0,,,,,
SPOP,0,1,0,,,,,
SPOPL,0,1,0,,,,,
SPP1,0,1,0,,,,,
SPPL2C,0,1,0,,,,,
SPPL3,0,1,0,,,,,
SPR,0,1,0,,,,,
SPRN,0,1,0,,,,,
SPRR2F,0,1,0,,,,,
SPRR3,0,1,0,,,,,
SPRY2,0,1,0,,,,,
SPRY4,0,1,0,,,,,
SPRYD3,0,1,0,,,,,
SPRYD7,0,1,0,,,,,
SPTAN1,0,1,0,,,,,
SPTB,0,1,0,,,,,
SPTBN2,0,1,0,,,,,
SPTLC3,0,1,0,,,,,
SRD5A1,0,1,0,,,,,
SRD5A3,0,1,0,,,,,
SREK1,0,1,0,,,,,
SREK1IP1,0,1,0,,,,,
SRP14,0,1,0,,,,,
SRP19,0,1,0,,,,,
SRP72,0,1,0,,,,,
SRP9,0,1,0,,,,,
SRPK1,0,1,0,,,,,
SRPK2,0,1,0,,,,,
SRPRA,0,1,0,,,,,
SRPRB,0,1,0,,,,,
SRRM5,0,1,0,,,,,
SRSF10,0,1,0,,,,,
SRSF5,0,1,0,,,,,
SRXN1,0,1,0,,,,,
SS18L2,0,1,0,,,,,
SSC4D,0,1,0,,,,,
SSFA2,0,1,0,,,,,
SSH2,0,1,0,,,,,
SSR2,0,1,0,,,,,
SSR3,0,1,0,,,,,
SSTR1,0,1,0,,,,,
SSTR2,0,1,0,,,,,
SSTR4,0,1,0,,,,,
ST13,0,1,0,,,,,
ST14,0,1,0,,,,,
ST18,0,1,0,,,,,
ST3GAL2,0,1,0,,,,,
ST3GAL6,0,1,0,,,,,
ST6GALNAC3,0,1,0,,,,,
ST6GALNAC4,0,1,0,,,,,
ST8SIA3,0,1,0,,,,,
ST8SIA5,0,1,0,,,,,
ST8SIA6,0,1,0,,,,,
STAB1,0,1,0,,,,,
STAC,0,1,0,,,,,
STAM,0,1,0,,,,,
STAMBP,0,1,0,,,,,
STARD10,0,1,0,,,,,
STARD5,0,1,0,,,,,
STAT1,0,1,0,,,,,
STAT3,0,1,0,,,,,
STAT5A,0,1,0,,,,,
STAT6,0,1,0,,,,,
STBD1,0,1,0,,,,,
STC1,0,1,0,,,,,
STEAP1B,0,1,0,,,,,
STEAP2,0,1,0,,,,,
STEAP3,0,1,0,,,,,
STH,0,1,0,,,,,
STK11IP,0,1,0,,,,,
STK17B,0,1,0,,,,,
STK31,0,1,0,,,,,
STK35,0,1,0,,,,,
STK36,0,1,0,,,,,
STK4,0,1,0,,,,,
STKLD1,0,1,0,,,,,
STMN3,0,1,0,,,,,
STON1,0,1,0,,,,,
STRA8,0,1,0,,,,,
STRADA,0,1,0,,,,,
STRC,0,1,0,,,,,
STRIP1,0,1,0,,,,,
STT3A,0,1,0,,,,,
STUB1,0,1,0,,,,,
STX10,0,1,0,,,,,
STX16,0,1,0,,,,,
STX1A,0,1,0,,,,,
STX3,0,1,0,,,,,
STX4,0,1,0,,,,,
STXBP3,0,1,0,,,,,
STXBP5,0,1,0,,,,,
STXBP5L,0,1,0,,,,,
STXBP6,0,1,0,,,,,
STYK1,0,1,0,,,,,
SUB1,0,1,0,,,,,
SUCLA2,0,1,0,,,,,
SUCLG2,0,1,0,,,,,
SUCO,0,1,0,,,,,
SUGT1,0,1,0,,,,,
SULT1A1,0,1,0,,,,,
SULT1B1,0,1,0,,,,,
SULT1C2,0,1,0,,,,,
SULT1C4,0,1,0,,,,,
SULT4A1,0,1,0,,,,,
SUMF1,0,1,0,,,,,
SUOX,0,1,0,,,,,
SUPT20H,0,1,0,,,,,
SUPT3H,0,1,0,,,,,
SUPT7L,0,1,0,,,,,
SUV39H2,0,1,0,,,,,
SV2A,0,1,0,,,,,
SV2C,0,1,0,,,,,
SWSAP1,0,1,0,,,,,
SYCE3,0,1,0,,,,,
SYDE1,0,1,0,,,,,
SYF2,0,1,0,,,,,
SYNCRIP,0,1,0,,,,,
SYNPO2,0,1,0,,,,,
SYNPR,0,1,0,,,,,
SYNRG,0,1,0,,,,,
SYPL1,0,1,0,,,,,
SYS1,0,1,0,,,,,
SYT12,0,1,0,,,,,
SYT13,0,1,0,,,,,
SYT17,0,1,0,,,,,
SYT4,0,1,0,,,,,
SYT6,0,1,0,,,,,
SYT7,0,1,0,,,,,
SYVN1,0,1,0,,,,,
SZRD1,0,1,0,,,,,
SZT2,0,1,0,,,,,
TAAR1,0,1,0,,,,,
TAAR6,0,1,0,,,,,
TAB2,0,1,0,,,,,
TAC1,0,1,0,,,,,
TACC2,0,1,0,,,,,
TACR3,0,1,0,,,,,
TADA2A,0,1,0,,,,,
TAF10,0,1,0,,,,,
TAF11,0,1,0,,,,,
TAF15,0,1,0,,,,,
TAF1B,0,1,0,,,,,
TAF1D,0,1,0,,,,,
TAF5,0,1,0,,,,,
TAF8,0,1,0,,,,,
TAGAP,0,1,0,,,,,
TAL1,0,1,0,,,,,
TALDO1,0,1,0,,,,,
TAMM41,0,1,0,,,,,
TANC2,0,1,0,,,,,
TANGO2,0,1,0,,,,,
TANGO6,0,1,0,,,,,
TANK,0,1,0,,,,,
TAOK2,0,1,0,,,,,
TAOK3,0,1,0,,,,,
TAPT1,0,1,0,,,,,
TAS1R2,0,1,0,,,,,
TAS2R14,0,1,0,,,,,
TAS2R16,0,1,0,,,,,
TAS2R3,0,1,0,,,,,
TAS2R38,0,1,0,,,,,
TAS2R39,0,1,0,,,,,
TAS2R4,0,1,0,,,,,
TAS2R43,0,1,0,,,,,
TAS2R46,0,1,0,,,,,
TAS2R5,0,1,0,,,,,
TAS2R7,0,1,0,,,,,
TAS2R8,0,1,0,,,,,
TATDN1,0,1,0,,,,,
TATDN2,0,1,0,,,,,
TATDN3,0,1,0,,,,,
TAX1BP1,0,1,0,,,,,
TAX1BP3,0,1,0,,,,,
TBC1D10A,0,1,0,,,,,
TBC1D10C,0,1,0,,,,,
TBC1D12,0,1,0,,,,,
TBC1D19,0,1,0,,,,,
TBC1D21,0,1,0,,,,,
TBC1D24,0,1,0,,,,,
TBC1D29,0,1,0,,,,,
TBC1D2B,0,1,0,,,,,
TBC1D3C,0,1,0,,,,,
TBC1D5,0,1,0,,,,,
TBC1D7,0,1,0,,,,,
TBC1D9,0,1,0,,,,,
TBC1D9B,0,1,0,,,,,
TBCD,0,1,0,,,,,
TBCE,0,1,0,,,,,
TBL2,0,1,0,,,,,
TBL3,0,1,0,,,,,
TBP,0,1,0,,,,,
TBPL2,0,1,0,,,,,
TBR1,0,1,0,,,,,
TBRG4,0,1,0,,,,,
TBX1,0,1,0,,,,,
TBX15,0,1,0,,,,,
TBX2,0,1,0,,,,,
TBX20,0,1,0,,,,,
TBX21,0,1,0,,,,,
TBX3,0,1,0,,,,,
TBX5,0,1,0,,,,,
TBXA2R,0,1,0,,,,,
TCAP,0,1,0,,,,,
TCEA1,0,1,0,,,,,
TCF23,0,1,0,,,,,
TCF3,0,1,0,,,,,
TCF7,0,1,0,,,,,
TCF7L1,0,1,0,,,,,
TCIRG1,0,1,0,,,,,
TCN1,0,1,0,,,,,
TCP10,0,1,0,,,,,
TCP10L2,0,1,0,,,,,
TCP11,0,1,0,,,,,
TCP11L1,0,1,0,,,,,
TCTEX1D1,0,1,0,,,,,
TCTN2,0,1,0,,,,,
TCTN3,0,1,0,,,,,
TDGF1,0,1,0,,,,,
TDP1,0,1,0,,,,,
TDRD3,0,1,0,,,,,
TDRD7,0,1,0,,,,,
TDRD9,0,1,0,,,,,
TDRKH,0,1,0,,,,,
TEKT5,0,1,0,,,,,
TELO2,0,1,0,,,,,
TNS2,0,1,0,,,,,
TENM3,0,1,0,,,,,
TENM4,0,1,0,,,,,
TES,0,1,0,,,,,
TESC,0,1,0,,,,,
TESK2,0,1,0,,,,,
TESPA1,0,1,0,,,,,
TET1,0,1,0,,,,,
TEX10,0,1,0,,,,,
TEX101,0,1,0,,,,,
TEX15,0,1,0,,,,,
TEX26,0,1,0,,,,,
TEX261,0,1,0,,,,,
TEX30,0,1,0,,,,,
TEX36,0,1,0,,,,,
TEX43,0,1,0,,,,,
TF,0,1,0,,,,,
TFAM,0,1,0,,,,,
TFAP2D,0,1,0,,,,,
TFB2M,0,1,0,,,,,
TFCP2L1,0,1,0,,,,,
TFEB,0,1,0,,,,,
TFF2,0,1,0,,,,,
TFF3,0,1,0,,,,,
TFG,0,1,0,,,,,
TFPI,0,1,0,,,,,
TFPI2,0,1,0,,,,,
TG,0,1,0,,,,,
TGFB3,0,1,0,,,,,
TGFBI,0,1,0,,,,,
TGFBR3,0,1,0,,,,,
TGIF2,0,1,0,,,,,
TGM6,0,1,0,,,,,
TGOLN2,0,1,0,,,,,
TH,0,1,0,,,,,
THAP1,0,1,0,,,,,
THAP2,0,1,0,,,,,
THAP4,0,1,0,,,,,
THAP7,0,1,0,,,,,
THBS2,0,1,0,,,,,
THBS3,0,1,0,,,,,
THBS4,0,1,0,,,,,
THEMIS2,0,1,0,,,,,
THNSL2,0,1,0,,,,,
THOC5,0,1,0,,,,,
THOC7,0,1,0,,,,,
THRB,0,1,0,,,,,
THUMPD2,0,1,0,,,,,
TIAL1,0,1,0,,,,,
TICAM2,0,1,0,,,,,
TICRR,0,1,0,,,,,
TIGD1,0,1,0,,,,,
TIGD2,0,1,0,,,,,
TIGD3,0,1,0,,,,,
TIGD5,0,1,0,,,,,
TIMM17A,0,1,0,,,,,
TIMM8B,0,1,0,,,,,
TIMP3,0,1,0,,,,,
TIMP4,0,1,0,,,,,
TINAGL1,0,1,0,,,,,
TJAP1,0,1,0,,,,,
TJP3,0,1,0,,,,,
TK1,0,1,0,,,,,
TK2,0,1,0,,,,,
TKT,0,1,0,,,,,
TKTL2,0,1,0,,,,,
TLE1,0,1,0,,,,,
TLE2,0,1,0,,,,,
TLR10,0,1,0,,,,,
TLR3,0,1,0,,,,,
TLR6,0,1,0,,,,,
TLR9,0,1,0,,,,,
TLX1NB,0,1,0,,,,,
TM2D2,0,1,0,,,,,
TM4SF18,0,1,0,,,,,
TM4SF19,0,1,0,,,,,
TM4SF4,0,1,0,,,,,
TMA16,0,1,0,,,,,
TMBIM1,0,1,0,,,,,
TMBIM4,0,1,0,,,,,
TMC1,0,1,0,,,,,
TMC6,0,1,0,,,,,
TMC8,0,1,0,,,,,
TMCC3,0,1,0,,,,,
TMED1,0,1,0,,,,,
TMED3,0,1,0,,,,,
TMED6,0,1,0,,,,,
TMED9,0,1,0,,,,,
TMEFF2,0,1,0,,,,,
TMEM104,0,1,0,,,,,
TMEM106C,0,1,0,,,,,
TMEM107,0,1,0,,,,,
TMEM109,0,1,0,,,,,
TMEM110,0,1,0,,,,,
TMEM116,0,1,0,,,,,
TMEM117,0,1,0,,,,,
TMEM120B,0,1,0,,,,,
TMEM123,0,1,0,,,,,
TMEM126A,0,1,0,,,,,
TMEM128,0,1,0,,,,,
TMEM131,0,1,0,,,,,
TMEM132A,0,1,0,,,,,
TMEM135,0,1,0,,,,,
TMEM136,0,1,0,,,,,
TMEM138,0,1,0,,,,,
TMEM139,0,1,0,,,,,
TMEM141,0,1,0,,,,,
TMEM143,0,1,0,,,,,
TMEM144,0,1,0,,,,,
TMEM147,0,1,0,,,,,
TMEM14A,0,1,0,,,,,
TMEM14B,0,1,0,,,,,
TMEM14C,0,1,0,,,,,
TMEM150B,0,1,0,,,,,
TMEM150C,0,1,0,,,,,
TMEM151B,0,1,0,,,,,
TMEM154,0,1,0,,,,,
TMEM161B,0,1,0,,,,,
TMEM167B,0,1,0,,,,,
TMEM170A,0,1,0,,,,,
TMEM170B,0,1,0,,,,,
TMEM171,0,1,0,,,,,
TMEM173,0,1,0,,,,,
TMEM176A,0,1,0,,,,,
TMEM176B,0,1,0,,,,,
TMEM178B,0,1,0,,,,,
TMEM179,0,1,0,,,,,
TMEM182,0,1,0,,,,,
TMEM184C,0,1,0,,,,,
TMEM185B,0,1,0,,,,,
TMEM186,0,1,0,,,,,
TMEM189,0,1,0,,,,,
TMEM199,0,1,0,,,,,
TMEM200B,0,1,0,,,,,
TMEM210,0,1,0,,,,,
TMEM216,0,1,0,,,,,
TMEM219,0,1,0,,,,,
TMEM222,0,1,0,,,,,
TMEM229B,0,1,0,,,,,
TMEM234,0,1,0,,,,,
TMEM247,0,1,0,,,,,
TMEM248,0,1,0,,,,,
TMEM258,0,1,0,,,,,
TMEM260,0,1,0,,,,,
TMEM39B,0,1,0,,,,,
TMEM44,0,1,0,,,,,
TMEM45A,0,1,0,,,,,
TMEM45B,0,1,0,,,,,
TMEM55B,0,1,0,,,,,
TMEM59,0,1,0,,,,,
TMEM59L,0,1,0,,,,,
TMEM60,0,1,0,,,,,
TMEM61,0,1,0,,,,,
TMEM65,0,1,0,,,,,
TMEM68,0,1,0,,,,,
TMEM70,0,1,0,,,,,
TMEM71,0,1,0,,,,,
TMEM74B,0,1,0,,,,,
TMEM80,0,1,0,,,,,
TMEM8B,0,1,0,,,,,
MYMK,0,1,0,,,,,
TMEM91,0,1,0,,,,,
TMEM95,0,1,0,,,,,
TMIGD1,0,1,0,,,,,
TMOD4,0,1,0,,,,,
TMPPE,0,1,0,,,,,
TMPRSS11A,0,1,0,,,,,
TMPRSS2,0,1,0,,,,,
TMPRSS4,0,1,0,,,,,
TMPRSS5,0,1,0,,,,,
TMPRSS7,0,1,0,,,,,
TMSB10,0,1,0,,,,,
TMTC1,0,1,0,,,,,
TMX2,0,1,0,,,,,
TNFAIP6,0,1,0,,,,,
TNFRSF11A,0,1,0,,,,,
TNFRSF17,0,1,0,,,,,
TNFRSF18,0,1,0,,,,,
